price,time,id
price,time,id
16.11,2024052706,33991
15.53,2024052710,33991
15.54,2024052714,33991
15.71,2024052718,33991
16.03,2024052722,33991
15.45,2024052802,33991
15.24,2024052806,33991
15.45,2024052810,33991
15.53,2024052814,33991
15.5,2024052818,33991
15.28,2024052822,33991
15.48,2024052902,33991
15.38,2024052906,33991
16.43,2024052910,33991
14.24,2024052914,33991
14.84,2024052918,33991
15.16,2024052922,33991
15.02,2024053002,33991
15.16,2024053006,33991
15.31,2024053010,33991
15.27,2024053014,33991
15.67,2024053018,33991
14.39,2024053022,33991
17.77,2024053102,33991
15.33,2024053106,33991
14.64,2024053110,33991
15.64,2024053114,33991
15.38,2024053118,33991
15.91,2024053122,33991
15.96,2024060102,33991
15.89,2024060106,33991
15.38,2024060110,33991
19.83,2024060114,33991
15.38,2024060118,33991
15.85,2024060122,33991
16.03,2024060202,33991
16.25,2024060206,33991
16.18,2024060210,33991
16.42,2024060214,33991
15.88,2024060218,33991
16.58,2024060222,33991
16.69,2024060302,33991
15.11,2024060306,33991
16.29,2024060310,33991
16.61,2024060314,33991
17.41,2024060318,33991
17.05,2024060322,33991
16.4,2024060402,33991
17.23,2024060406,33991
16.08,2024060410,33991
16.61,2024060414,33991
16.13,2024060418,33991
16.11,2024060422,33991
16.25,2024060502,33991
16.32,2024060506,33991
16.32,2024060510,33991
18.96,2024060514,33991
16.73,2024060518,33991
17.05,2024060522,33991
18.61,2024060602,33991
16.29,2024060606,33991
16.45,2024060610,33991
16.21,2024060614,33991
16.43,2024060618,33991
16.44,2024060622,33991
15.67,2024060702,33991
16.59,2024060706,33991
16.59,2024060710,33991
16.25,2024060714,33991
14.22,2024060718,33991
16.61,2024060722,33991
16.47,2024060802,33991
16.12,2024060806,33991
16.46,2024060810,33991
16.38,2024060814,33991
16.46,2024060818,33991
16.98,2024060822,33991
16.4,2024060902,33991
15.96,2024060906,33991
15.8,2024060910,33991
15.78,2024060914,33991
15.94,2024060918,33991
18.31,2024060922,33991
15.92,2024061002,33991
15.95,2024061006,33991
15.35,2024061010,33991
15.82,2024061014,33991
17.03,2024061018,33991
17.92,2024061022,33991
17.19,2024061102,33991
16.01,2024061106,33991
16.03,2024061110,33991
16.9,2024061114,33991
17.52,2024061118,33991
17.83,2024061122,33991
16.87,2024061202,33991
16.4,2024061206,33991
16.73,2024061210,33991
16.9,2024061214,33991
17.27,2024061218,33991
16.15,2024061222,33991
16.54,2024061302,33991
16.43,2024061306,33991
15.03,2024061310,33991
16.47,2024061314,33991
15.96,2024061318,33991
15.6,2024061322,33991
15.51,2024061402,33991
15.31,2024061406,33991
15.2,2024061410,33991
15.71,2024061414,33991
14.5,2024061418,33991
14.92,2024061422,33991
15.89,2024061502,33991
14.51,2024061506,33991
15.72,2024061510,33991
17.19,2024061514,33991
15.71,2024061518,33991
15.65,2024061522,33991
15.59,2024061602,33991
16.03,2024061606,33991
15.77,2024061610,33991
15.58,2024061614,33991
15.74,2024061618,33991
15.76,2024061622,33991
15.96,2024061702,33991
15.49,2024061706,33991
15.77,2024061710,33991
15.97,2024061714,33991
4.98,2024051817,33992
5.01,2024051821,33992
4.74,2024051901,33992
4.58,2024051905,33992
4.66,2024051909,33992
4.72,2024051913,33992
4.49,2024051917,33992
4.62,2024051921,33992
4.6,2024052001,33992
5.01,2024052005,33992
4.59,2024052009,33992
4.54,2024052013,33992
4.85,2024052017,33992
4.79,2024052021,33992
5.08,2024052101,33992
3.85,2024052105,33992
4.49,2024052109,33992
4.47,2024052113,33992
4.76,2024052117,33992
4.39,2024052121,33992
4.49,2024052201,33992
4.38,2024052205,33992
4.53,2024052209,33992
4.38,2024052213,33992
4.42,2024052217,33992
4.58,2024052221,33992
4.4,2024052301,33992
4.39,2024052305,33992
4.48,2024052309,33992
4.43,2024052313,33992
4.38,2024052317,33992
4.35,2024052321,33992
4.31,2024052401,33992
4.35,2024052405,33992
4.28,2024052409,33992
4.35,2024052413,33992
4.44,2024052417,33992
4.35,2024052421,33992
4.45,2024052501,33992
4.53,2024052505,33992
4.77,2024052509,33992
4.19,2024052513,33992
4.23,2024052517,33992
4.34,2024052521,33992
4.25,2024052601,33992
4.37,2024052605,33992
4.38,2024052609,33992
4.18,2024052613,33992
4.19,2024052617,33992
4.21,2024052621,33992
4.15,2024052701,33992
4.22,2024052705,33992
4.32,2024052709,33992
4.19,2024052713,33992
4.25,2024052717,33992
4.21,2024052721,33992
4.21,2024052801,33992
4.19,2024052805,33992
4.14,2024052809,33992
4.08,2024052813,33992
4.02,2024052817,33992
4.07,2024052821,33992
4.27,2024052901,33992
4.08,2024052905,33992
4.12,2024052909,33992
4.27,2024052913,33992
4.13,2024052917,33992
4.16,2024052921,33992
4.07,2024053001,33992
4.26,2024053005,33992
4.03,2024053009,33992
4.12,2024053013,33992
4.04,2024053017,33992
4.05,2024053021,33992
4.07,2024053101,33992
4.03,2024053105,33992
4.19,2024053109,33992
4.16,2024053113,33992
4.18,2024053117,33992
4.16,2024053121,33992
4.28,2024060101,33992
4.41,2024060105,33992
4.28,2024060109,33992
4.29,2024060113,33992
4.17,2024060117,33992
4.14,2024060121,33992
4.28,2024060201,33992
4.29,2024060205,33992
4.23,2024060209,33992
4.35,2024060213,33992
4.25,2024060217,33992
4.29,2024060221,33992
4.37,2024060301,33992
4.34,2024060305,33992
4.26,2024060309,33992
4.26,2024060313,33992
4.25,2024060317,33992
4.3,2024060321,33992
4.2,2024060401,33992
4.39,2024060405,33992
4.51,2024060409,33992
4.43,2024060413,33992
4.31,2024060417,33992
4.32,2024060421,33992
4.29,2024060501,33992
4.28,2024060505,33992
4.37,2024060509,33992
4.38,2024060513,33992
4.4,2024060517,33992
4.55,2024060521,33992
4.48,2024060601,33992
4.6,2024060605,33992
4.48,2024060609,33992
4.61,2024060613,33992
4.61,2024060617,33992
4.64,2024060621,33992
4.74,2024060701,33992
4.6,2024060705,33992
4.56,2024060709,33992
4.61,2024060713,33992
4.71,2024060717,33992
4.63,2024060721,33992
4.63,2024060801,33992
4.73,2024060805,33992
4.52,2024060809,33992
4.53,2024060813,33992
4.19,2024060817,33992
4.4,2024060821,33992
4.21,2024060901,33992
4.29,2024060905,33992
4.36,2024060909,33992
4.22,2024060913,33992
4.38,2024060917,33992
4.34,2024060921,33992
4.41,2024061001,33992
4.38,2024061005,33992
4.39,2024061009,33992
4.31,2024061013,33992
4.42,2024061017,33992
4.27,2024061021,33992
4.29,2024061101,33992
4.25,2024061105,33992
4.22,2024061109,33992
4.14,2024061113,33992
4.17,2024061117,33992
4.22,2024061121,33992
4.37,2024061201,33992
4.3,2024061205,33992
4.12,2024061209,33992
4.18,2024061213,33992
4.04,2024061217,33992
4.07,2024061221,33992
4.16,2024061301,33992
4.16,2024061305,33992
4.26,2024061309,33992
4.19,2024061313,33992
4.2,2024061317,33992
4.11,2024061321,33992
3.91,2024061401,33992
4.21,2024061405,33992
3.99,2024061409,33992
4.32,2024061413,33992
4.15,2024061417,33992
4.08,2024061421,33992
3.93,2024061501,33992
4.26,2024061505,33992
4.43,2024061509,33992
4.43,2024061513,33992
4.09,2024061517,33992
4.07,2024061521,33992
3.99,2024061601,33992
4.27,2024061605,33992
4.22,2024061609,33992
4.1,2024061613,33992
4.19,2024061617,33992
3.87,2024061621,33992
4.0,2024061701,33992
3.94,2024061705,33992
4.02,2024061709,33992
4.17,2024061713,33992
48.75,2024051908,33995
57.6,2024051915,33995
47.23,2024052117,33995
42.22,2024052212,33995
49.04,2024052313,33995
36.27,2024052513,33995
40.34,2024052514,33995
42.37,2024052617,33995
43.75,2024052709,33995
41.57,2024052720,33995
43.82,2024052814,33995
44.83,2024052816,33995
43.89,2024052821,33995
40.99,2024052914,33995
40.77,2024052920,33995
40.34,2024053019,33995
38.81,2024053022,33995
41.57,2024053113,33995
40.92,2024053117,33995
41.79,2024060104,33995
41.86,2024060113,33995
41.57,2024060117,33995
40.92,2024060120,33995
41.86,2024060202,33995
40.7,2024060213,33995
40.63,2024060216,33995
40.63,2024060220,33995
40.84,2024060222,33995
43.09,2024060223,33995
43.17,2024060309,33995
43.17,2024060409,33995
41.72,2024060501,33995
43.46,2024060512,33995
42.44,2024060722,33995
43.89,2024060806,33995
42.3,2024060808,33995
42.3,2024060811,33995
45.92,2024060816,33995
44.83,2024060921,33995
45.2,2024061022,33995
44.69,2024061118,33995
45.71,2024061203,33995
45.71,2024061205,33995
42.01,2024061208,33995
35.77,2024061210,33995
45.71,2024061214,33995
45.92,2024061215,33995
45.56,2024061219,33995
48.1,2024061308,33995
44.54,2024061311,33995
41.21,2024061511,33995
49.48,2024061609,33995
49.48,2024061611,33995
45.27,2024061708,33995
49.48,2024061709,33995
8.21,2024051817,33993
8.44,2024051821,33993
8.46,2024051901,33993
8.23,2024051905,33993
7.93,2024051909,33993
7.96,2024051913,33993
7.75,2024051917,33993
8.28,2024051921,33993
8.49,2024052001,33993
8.43,2024052005,33993
8.26,2024052009,33993
8.21,2024052013,33993
8.09,2024052017,33993
7.74,2024052021,33993
7.69,2024052101,33993
7.89,2024052105,33993
7.88,2024052109,33993
8.06,2024052113,33993
8.04,2024052117,33993
8.42,2024052121,33993
8.5,2024052201,33993
8.08,2024052205,33993
8.1,2024052209,33993
8.03,2024052213,33993
9.98,2024052217,33993
7.73,2024052221,33993
8.25,2024052301,33993
7.91,2024052305,33993
8.17,2024052309,33993
8.46,2024052313,33993
8.21,2024052317,33993
9.29,2024052321,33993
8.71,2024052401,33993
8.22,2024052405,33993
7.96,2024052409,33993
8.36,2024052413,33993
8.43,2024052417,33993
8.15,2024052421,33993
7.4,2024052501,33993
8.49,2024052505,33993
8.42,2024052509,33993
8.51,2024052513,33993
8.04,2024052517,33993
8.08,2024052521,33993
7.79,2024052601,33993
7.76,2024052605,33993
8.07,2024052609,33993
7.38,2024052613,33993
8.09,2024052617,33993
7.72,2024052621,33993
8.21,2024052701,33993
8.54,2024052705,33993
8.08,2024052709,33993
7.81,2024052713,33993
7.52,2024052717,33993
7.41,2024052721,33993
7.64,2024052801,33993
8.31,2024052805,33993
8.1,2024052809,33993
8.23,2024052813,33993
7.88,2024052817,33993
7.73,2024052821,33993
8.29,2024052901,33993
7.47,2024052905,33993
8.09,2024052909,33993
7.85,2024052913,33993
7.81,2024052917,33993
8.2,2024052921,33993
7.69,2024053001,33993
7.86,2024053005,33993
7.79,2024053009,33993
7.95,2024053013,33993
7.6,2024053017,33993
7.43,2024053021,33993
7.71,2024053101,33993
7.84,2024053105,33993
7.49,2024053109,33993
7.69,2024053113,33993
7.59,2024053117,33993
7.43,2024053121,33993
7.68,2024060101,33993
7.41,2024060105,33993
7.93,2024060109,33993
7.74,2024060113,33993
7.86,2024060117,33993
8.0,2024060121,33993
7.44,2024060201,33993
7.69,2024060205,33993
7.71,2024060209,33993
8.07,2024060213,33993
8.32,2024060217,33993
8.37,2024060221,33993
7.97,2024060301,33993
8.43,2024060305,33993
8.18,2024060309,33993
8.07,2024060313,33993
8.34,2024060317,33993
8.28,2024060321,33993
7.93,2024060401,33993
7.9,2024060405,33993
8.11,2024060409,33993
8.49,2024060413,33993
8.52,2024060417,33993
8.5,2024060421,33993
8.18,2024060501,33993
8.17,2024060505,33993
8.26,2024060509,33993
8.22,2024060513,33993
8.25,2024060517,33993
8.55,2024060521,33993
8.25,2024060601,33993
8.31,2024060605,33993
8.4,2024060609,33993
8.01,2024060613,33993
8.44,2024060617,33993
8.4,2024060621,33993
8.04,2024060701,33993
8.08,2024060705,33993
8.57,2024060709,33993
8.42,2024060713,33993
8.79,2024060717,33993
8.71,2024060721,33993
8.09,2024060801,33993
8.39,2024060805,33993
8.26,2024060809,33993
8.32,2024060813,33993
7.88,2024060817,33993
8.3,2024060821,33993
8.31,2024060901,33993
8.17,2024060905,33993
8.27,2024060909,33993
8.23,2024060913,33993
8.03,2024060917,33993
12.0,2024060921,33993
8.19,2024061001,33993
7.73,2024061005,33993
7.93,2024061009,33993
7.98,2024061013,33993
7.78,2024061017,33993
8.23,2024061021,33993
8.21,2024061101,33993
8.34,2024061105,33993
7.87,2024061109,33993
7.59,2024061113,33993
8.02,2024061117,33993
7.87,2024061121,33993
8.38,2024061201,33993
7.89,2024061205,33993
8.05,2024061209,33993
8.05,2024061213,33993
7.66,2024061217,33993
7.77,2024061221,33993
7.82,2024061301,33993
7.75,2024061305,33993
7.34,2024061309,33993
7.47,2024061313,33993
7.46,2024061317,33993
7.25,2024061321,33993
7.28,2024061401,33993
7.52,2024061405,33993
7.45,2024061409,33993
7.52,2024061413,33993
7.59,2024061417,33993
7.51,2024061421,33993
7.82,2024061501,33993
7.4,2024061505,33993
7.61,2024061509,33993
7.43,2024061513,33993
7.4,2024061517,33993
7.29,2024061521,33993
7.98,2024061601,33993
7.25,2024061605,33993
7.37,2024061609,33993
7.6,2024061613,33993
7.35,2024061617,33993
7.32,2024061621,33993
8.48,2024061701,33993
7.98,2024061705,33993
7.45,2024061709,33993
5.15,2024051817,33994
5.15,2024051818,33994
5.15,2024051819,33994
4.72,2024051820,33994
5.95,2024051821,33994
5.51,2024051822,33994
5.37,2024051823,33994
4.57,2024051905,33994
5.37,2024051906,33994
5.73,2024051909,33994
5.44,2024051911,33994
5.59,2024051912,33994
5.66,2024051913,33994
5.66,2024051916,33994
5.8,2024051917,33994
5.66,2024051918,33994
4.86,2024051920,33994
5.8,2024051922,33994
4.79,2024052002,33994
4.86,2024052008,33994
5.08,2024052011,33994
5.37,2024052013,33994
5.15,2024052014,33994
5.08,2024052017,33994
5.8,2024052019,33994
5.44,2024052020,33994
4.28,2024052021,33994
5.44,2024052022,33994
4.93,2024052023,33994
5.59,2024052109,33994
4.86,2024052114,33994
5.22,2024052116,33994
3.99,2024052117,33994
5.3,2024052118,33994
5.22,2024052120,33994
5.37,2024052121,33994
6.02,2024052122,33994
5.73,2024052206,33994
5.44,2024052211,33994
5.15,2024052215,33994
5.15,2024052216,33994
5.59,2024052217,33994
4.79,2024052219,33994
4.86,2024052221,33994
4.86,2024052222,33994
5.59,2024052223,33994
3.41,2024052304,33994
5.59,2024052312,33994
5.8,2024052313,33994
4.93,2024052316,33994
5.59,2024052318,33994
5.73,2024052319,33994
5.73,2024052321,33994
4.86,2024052403,33994
5.08,2024052404,33994
5.59,2024052410,33994
5.66,2024052416,33994
5.66,2024052417,33994
5.66,2024052418,33994
5.59,2024052420,33994
5.51,2024052500,33994
5.59,2024052504,33994
5.66,2024052505,33994
4.93,2024052506,33994
5.88,2024052507,33994
5.44,2024052508,33994
5.51,2024052509,33994
5.66,2024052510,33994
5.73,2024052511,33994
4.93,2024052514,33994
4.79,2024052515,33994
4.93,2024052516,33994
5.73,2024052517,33994
5.66,2024052518,33994
5.51,2024052519,33994
4.86,2024052600,33994
4.5,2024052601,33994
5.22,2024052603,33994
5.51,2024052605,33994
5.51,2024052606,33994
5.73,2024052607,33994
4.35,2024052608,33994
5.22,2024052613,33994
5.22,2024052615,33994
5.51,2024052616,33994
5.88,2024052617,33994
4.86,2024052618,33994
5.51,2024052619,33994
5.73,2024052621,33994
5.51,2024052701,33994
5.66,2024052706,33994
5.66,2024052707,33994
5.59,2024052709,33994
4.43,2024052710,33994
5.51,2024052712,33994
5.22,2024052715,33994
5.66,2024052718,33994
5.66,2024052719,33994
4.86,2024052720,33994
5.44,2024052721,33994
5.3,2024052722,33994
5.73,2024052723,33994
5.3,2024052801,33994
4.93,2024052811,33994
4.86,2024052812,33994
4.93,2024052815,33994
5.08,2024052816,33994
4.93,2024052818,33994
4.93,2024052819,33994
4.93,2024052820,33994
3.99,2024052822,33994
5.01,2024052823,33994
5.3,2024052901,33994
5.59,2024052902,33994
5.66,2024052909,33994
5.3,2024052910,33994
5.66,2024052911,33994
5.59,2024052915,33994
5.66,2024052916,33994
5.66,2024052917,33994
5.66,2024052919,33994
5.66,2024052921,33994
5.59,2024053003,33994
5.66,2024053005,33994
5.66,2024053010,33994
4.72,2024053015,33994
4.86,2024053016,33994
5.15,2024053017,33994
5.15,2024053018,33994
5.08,2024053019,33994
5.3,2024053021,33994
4.86,2024053022,33994
5.01,2024053103,33994
5.15,2024053104,33994
5.22,2024053107,33994
5.15,2024053108,33994
5.15,2024053109,33994
5.01,2024053110,33994
5.22,2024053112,33994
5.15,2024053113,33994
5.15,2024053115,33994
4.79,2024053116,33994
5.08,2024053118,33994
4.79,2024053120,33994
4.64,2024053121,33994
4.93,2024053123,33994
5.22,2024060103,33994
5.22,2024060105,33994
5.15,2024060106,33994
5.15,2024060108,33994
4.93,2024060110,33994
4.14,2024060112,33994
4.79,2024060113,33994
4.79,2024060115,33994
4.72,2024060116,33994
4.93,2024060117,33994
4.64,2024060118,33994
4.64,2024060119,33994
4.86,2024060120,33994
5.01,2024060122,33994
4.35,2024060123,33994
5.01,2024060200,33994
4.72,2024060210,33994
4.72,2024060213,33994
4.79,2024060214,33994
5.01,2024060215,33994
5.08,2024060216,33994
5.01,2024060217,33994
4.72,2024060218,33994
4.93,2024060219,33994
4.93,2024060221,33994
4.06,2024060222,33994
5.01,2024060300,33994
